Search_Query,Place_Name,Nickname,Date,Review_Content
정체불명,,제 토,25.9.18.목,"마치 일본 소도시로 여행온 것 같은 동네였어요.  제주도에 지브리 감성 가득한 공간이 있다니 . .... 사장님도 친절하시고 방에서 보이는 푸릇한 뷰도, 커피와 팥으로 선보이는 디저트도 정말 맛있었어요. 올해 12월에 떠나는 일본여행이 괜히 기대되네요. 좋은 공간 내어주셔서 감사합니다 . ... 🏡 분위기도, 커피와 디저트 모두 최고였습니다 (강추)"
정체불명,,boylondon111,25.6.20.금,감탄하며 먹었네요^^  인생 살면서 먹어본 수제버거 중에 손에 꼽을 정도로 맛있었어요.  꼭 드셔보세요.
정체불명,,RI84,25.5.16.금,"메뉴들이 하나같이 독창적이고 개성있는데 맛까지 뛰어남  고벅은 고등어 비린내 하나 없고 재료들이 조화롭게 떨어지는 맛 가니쉬도 감튀가 아닌 채소, 버섯구이라 식사하는 느낌 이 낫음  새벅은 다른 새우버거들과 다르게 표고가 들어있어 식감이 재밌었음 입안에서 굴러다니는 표고와 새우살이 튀김과 치즈로 하나가 되는 맛  피자는 이때 동안 먹은 피자들과 다르게 도우 식감이 장난아니다 특히 꼬다리 맛있음  인테리어도 진짜 예쁘고 개성넘치고 강아지 짱짱귀여움"
정체불명,,빅토르09,25.3.1.토,"2박3일 제주여행 하이라이트였어요!! 수제버거를 좋아해서 국가마다, 지역마다 유명한 수제버거집은 꼭 가는데 와!!! 여기서 드뎌 국내 인생버거를 만났네요 우선 분위기가 압도적이예요 방문한날 비가 추적추적 내렸는데 비오는게 오히려 좋은거있죠 오픈시간 맞춰 예약하고 방문했는데 혼자임에도 단독룸에 잘차려진 한상 정말 감동이었어요 비가 많이 오는 날에 평일 비수기라 손님은 저 혼자였구요 잔잔한 음악, 빗소리, 새소리 들으며 창 밖에 떨어지는 비와 나무들을 보며 누구에게도 방해받지 않고 천천히 음식을 음미할수 있다는 것도 감동인데 버거맛이.. 맛이.. 진짜 와👍 담백함의 끝판왕입니다 냉부보면 연옌들이 왜 먹다가 우는지 알겠더라구요 담번에 가족들 데리고 여기 오고파서 제주 가려구요!"
정체불명,,살찐오리86,24.12.5.목,"후기가 좋아 기대되는 마음으로 고벅이랑 피자 미리 예약해두고 맛나게 먹었습니닷 고벅 패티 담백하니 맛있구, 빵도 쫀쫀한 치아바타 잘어울리구용. 버거랑 버섯, 야채 구운 것들 조금씩 같이 나온 것두 좋아요. 그리구 피자가 진짜 맛도리라 배부른데 계속 먹었어요. 피자 빵끝도 진짜 맛있어서 갈릭소스 다 찍어먹고도 빵만 먹어두 너무 맛있었어요. 가게도 깨끗하고 테이블 마다 방이 따로 있어 편하게 혼밥할 수 있었고, 추운 겨울에 돌아다니다가 코타츠에서 발녹이며 뜨끈하게 맛도리 저녁 식사하니 너무 좋았습니당....☺☺☺☺☺"
정체불명,,하루354343,24.11.11.월,"고등어 버거라고해서 신기한 마음에 주문해봤는데, (고등어의 비린내 같은건 하나도 안느껴지고) 넘넘 맛있었어요!!💓 피자도 맛있어용 ㅎㅎ 다음에 또 방문할거 같아요"
정체불명,,롤롤821,24.10.4.금,세상에 없던 미친맛의 음식점이에요 고등어 버거 한입 딱 먹자마자 지금까지 맛본적 없는 환상적인 수제버거 맛에 놀랐어요 또 좋았던 점은 컨셉이 독특하고 인테리어도 예쁘고 사장님도 자유분방(?)해요! 제주여행오면 또 올게여 더 유명해졌음 좋겠네요ㅎㅎ
일품순두부 성산점,,zero3276,4.22.수,먹었던 순두부 중에서 진짜 젤 맛있었던 순두부!!! 반찬도 너무 맛있어요 ㅎㅎ 추가 반찬은 셀프바에서 가져다가 먹을 수 있어요!! 잘 먹었습니다😍
일품순두부 성산점,,id****,4.11.토,저번에 한번오고서 배도고프고 집밥이 땡겨서 재방문한곳~~ 참친절하시고 반찬들이 집밥마냥 자극적이지않고 무지맛있어요~~섭지코지나 일출봉가시는분들은 한번씩 들러보세요~~최고입니다
일품순두부 성산점,,하뚜지니,4.3.금,아이랑 제주도 여행중 들렸는데 반찬이 많아어 좋았어요
일품순두부 성산점,,suj****,3.22.일,가족끼리 여행중인데 숙소근처맛집 리뷰보고 방문했습니다 순두부 종류별로 먹었는데 진하고 맛있었구요ㆍ특히 밑반찬들을 어찌나 골고루 준비해두셨는지요~야채도 싱싱하고~ 맘대로 가져다 먹을수 있어서 진심 너무 맛있는집밥 실컷 먹고 왔습니다 11000원에 이렇게 푸짐한 밥상준비해주신 인상좋은 우리 사장님~ 너무 잘먹고 갑니다~건강하셔요♡♡♡
일품순두부 성산점,,맛있는거멋있는거좋아,2.27.금,"제주도 식당들이 대부분 일찍닫아서 밥때놓쳐서 들린 순두부집이에요 제주도 체인이라서 믿고 방문 순두부류 전부 11,000원이고 반찬 가지수가 엄청납니다 사진에는 없지만 간장게장도 있음 반찬 다 먹으면 셀프로 가져다 먹으면되요"
일품순두부 성산점,,파프위드,2.21.토,"성산일출봉에서 일출보고 왔는데 반찬하나하나가 정성이 있고, 매장, 화장실 너무 깨끗해요. 주차도 편하구요. 모든 직원분들이 친절하셔서 더 기분좋았어요."
일품순두부 성산점,,je****,2.19.목,"너무 맛있게 잘 먹었습니다. 순두부가 나오기 전에 반찬이 너무 잘나와서 반찬 다 먹은 사진을 찍었네요. 반찬이 옆에 얼마든지 리필해서 먹을 수도 있고 먹보장군,대식가인 우리 가족들이 정말 배 터지게 먹을 수 있었습니다. 그리고 나온 순두부도 각자의 취향대로 다 골라서 먹었는데도 너무 맛있었고요. 특 히 한라봉 막걸리와 우도 막걸리도 너무 맛있었습니다. 여사장님도 너무 친절하시고 나올 때 아이들 사탕도 한 웅킁 주시고(저희 앞 손님께도) 반찬 계속 먹어도 눈치 하나 안 주시고요. 반찬이 신선하고 맛있고 순두부도 짱입니다. 제주 여행 왔는데 가족들과 부담 없이 먹을 수도 있고 현지인분들도 많이 오는 곳 같더라고요. 섭지코지나 휘닉스 아일랜드 근처에 가실 때 꼭 여기 한번 들러 여보세요. 절대 후회 없습니다"
일품순두부 성산점,,엘리야야,2.15.일,괜잖아요
일품순두부 성산점,,띠띠유,2.7.토,계란도 셀프로 더 먹을수 있는지요? 셀프코너에 있어서 그냥 궁금해서요
일품순두부 성산점,,일산최고깜찍이,2.6.금,가성비 맛 최고입니다 리뷰보고 갔다가 망한곳이 많은데 지나가다 들어가서 먹었는데 최고입니다 강츄강츄
발랭드보통 제주,,D D 4,4.22.수,비 오는 날에 쳐지는데 비앙코 한잔... 적당히 달고 좋아요! 정원을 이용 못해서 아쉽지만 녹색 뷰 보면서 있을 수 있어서 좋았어요~~
발랭드보통 제주,,아기사자K,4.20.월,카페 분위기가 너무 좋고 ! 무엇보다 음식이 너무 맛잇어용~~~ 딸기라떼 강추!! 여행오면서 단둘이 데이트식으로 하기 딱 좋아요~~~❤️사장님도 친절해서 재방문 추천!
발랭드보통 제주,,wil****,4.15.수,아침 대신으로 먹으러 왔는데 양이 많아서 충분히 먹을만 했고 음식이 맛있었어요 그리고 사진찍기에 좋은 카페같아요!! 사장님이 친절하게 서비스도 주셨습니다
발랭드보통 제주,,솔찍해,4.7.화,브런치가 맛있고 커피와 음료도 맛있어요!! 음료맛이 밍밍하지 않고 진해서 넘 만족스러웠어요ㅎ 잔디마당이 있어 반려동물과 이용하기 좋아요. 펫프렌들리 매장이에요ㅎ 실내는 깔끔하고 의자들이 다 편해서 좋아요ㅎ 사장님도 넘 친절하시고 만족스러운 카페에요ㅎ 완전 추천!!
발랭드보통 제주,,taj0909,3.27.금,댕댕이를 반갑게 맞아주시고 야외 놀이터가 있어 좋아요~ 실내동반도 가능하구요~~ 제주 이런곳 있어 너무 좋네요~ 울 애기 오케이하는 곳이라 넘 좋습니다. 한라봉에이드 넘 상콤하니 맛있어요!!! -댕댕이랑 여행하시는 분 여기 한번 방문해보세요~~~
발랭드보통 제주,,홍쪽이,3.16.월,"롱블랙 (5,000) 한라봉 비앙코 (7,000)  여유롭고 한라봉 비앙코 맛있어요..🍊"
발랭드보통 제주,,제이옥,3.1.일,아침 브런치로 좋아요. 커피 맛있어요
발랭드보통 제주,,윤희서17,2.25.수,플레이팅이 너무 예쁘고 진짜 맛있었어요!! 매장도 쾌적하고 깨끗해서 친구들이나 가족이랑 와도 좋을거 같고 사장님도 너무 친절하셔서 좋았습니다😊
발랭드보통 제주,,대현5142,2.22.일,내용 없음
발랭드보통 제주,,jy1743,2.22.일,아침에 간단히 브런치로 먹기좋고 카페 분위기도 좋아요^^ 사장님도 친절해서 한번 더 오고 싶어요♡ 음식이랑 음료도 맛있습니다!😊
마우돈,,shy****,3.27.금,양도 많고 맛있었습니다~~
마우돈,,wl****,3.13.금,남편과 제주여행!! 사장님도 너무너무 친절하시고 너무 맛있어요! 말고기 처음 먹는데 설명도 잘 햐주시고 너무 맛있게 잘 먹었습니다! 부모님 모시고 또 오고싶어요~ 잘 먹었습니다!!
마우돈,,sun****,3.12.목,내용 없음
마우돈,,나이로비,3.10.화,사장님 너무 친절하시고 고기부터 밑반찬까지 진짜 너무 맛있습니다. 무한리필이라고는 믿기지않는 가격과 퀄리티였어요
마우돈,,subu23,3.7.토,"제주에서 특별한 음식을 찾다가 말고기 맛집을 발견했어요!!!처음 먹어보는 말고기라 걱정이 정말 많았는데, 막상 먹어보니 식감도 쫄깃쫄깃하고 비린내도 전혀 없어서 너무 맛있게 먹었습니다! 😋 사장님도 정말 친절하셔서 식사하는 내내 기분이 좋았어요😊다음에 제주도에 오게 되면 꼭 다시 들르고 싶은 곳이에요!!"
마우돈,,ㅁ먹요정ㅁ,3.5.목,무한리필코스로 먹었어요~ 마우돈 자주오는데 항상 사장님 친절하시고 많이먹어도 눈치안주시니 마음 편하게 리필해서 먹을수 있어서 좋아요. 육회 육사시미 여러번 리필해 먹었고 구이용 고기도 리필해 먹었어요~ 말곰탕은 접작뼈국처럼 메밀가루 들어가 있어서 고소하고 담백해 맛있어요👍  무한리필 코스에 나오는 메뉴 전부 리필 해주시니 아주 맛있게 잘 먹고 갑니다 👍👍👍👍 주차는 식당 뒤편에 주차공간 있어요
마우돈,,MDar문달,2.22.일,성산일출봉 맛집 내 생에 최고의 말고기 부드럽고 맛있고 직원분들 친절하고 특히 말사시미 말육회 최고 유트브도 촬영오는 찐맛집!
마우돈,,yum****,2.3.화,정말 너무 맛있게 잘먹었어요~ 설명도 잘해주셨고 메뉴도 다양하고 뭐보다 너무너무 친절하셔서 기분좋게 잘먹었어요. 사장님이 마음 따듯하셔서 저희도 아이들도 잘챙겨주셔서 오랜만에 편하게 먹었어요^^ 고기 까지 구워주셨는데 정말 감사했습니다! 제주도 올때마다 방문하고싶어요~ 맛도 서비스도 정말 최고예요!! 강추입니다~~ 사장님 대박나세요^^
마우돈,,요꼼이,1.24.토,"추천으로 오게된 “마우돈” 정말 추천받은만큼 너무너무 맛있었습니다 육사시미를 먹고 너무 맛있고 신선해서 리필해달라 요청드렸는데, 요청한 사시미도 너~무 신선했습니다!! 그중 가장 최고는 구이였는데, 저 하얀지방쪽 고기를 반으 로 잘라서 지방없는 살코기 부분이랑 같이 살짝 구워서 먹으라고 친절하게 알려주셨어요 와, 정말 최고였어요!!! 제주에만 있는게 너무 아쉬워요 ㅠㅠ 동네에 있으면 매일 올거같은 식당이었습니다 정말 배터지게 맛있게 먹거왔어요!! 추천합니다! 다음에 또올게요 너무 잘 먹었네요~"
마우돈,,iamk2884,1.8.목,말고기는 바로 여기! 여기로 오세유!
피크 제주,,neonmoon,4.14.화,너무 맛있었습니다 술이랑 먹으면 더 찰떡일거같아요 맛있는 음식 감사합니다!!!! 재방문의사 있습니다!!!!
피크 제주,,yun****,4.14.화,제즈도 와서 첫끼로 먹었는데 기대이상으로 맛있게 먹었어요! 날짜만 맞으면 한번 더 가고싶은곳입니다! 안맞을꺼라 생각했는데 덕분에 맛있게 먹었습니다.^^
피크 제주,,즙옹,4.11.토,시골동네에 이렇게 맛있는 술집이 있다니..!💖 추천해주신 술도 너무 맛있었지만 음식 퀄리티가 미쳤어요!!! 진심 돈카츠 전문점보다 맛있는데요? 다음에 제주 가면 또 가고싶습니당 ㅎㅎ 음식이 전부 다 맛있었어요!!
피크 제주,,핏짜,4.6.월,몇 년 전에 오고 두번째 오는건데 역시나 맛있어요 리뷰이벤트 없으면 후기 잘 안 남기는데 너무 좋아서 후기 남깁니다 주변에 아무것도 없어서 오기는 힘들지만 그래도 올 정도인 것 같아요 다음 제주 여행을 오게되면 또 올거같아요!
피크 제주,,뮤리니,4.2.목,카페 사장님 추천으로 방문한 피크🫠 기대이상으로 너무 맛있어서 놀랐어요 ! 이건 진짜 예술이야..ㅠㅠ 사장님도 친절하시고 설명도 자세히 해주셔서 뜻깊은 시간이였답니다 🥹 종달리왔는데 여길안가면 이건 개큰손해예유.. 저희만의 종달리 단골맛집 저장📸♥️
피크 제주,,qmhy3328,3.30.월,마지막 디저트까지 너무나 완벽했던 시간이였어요 ! 덕분에 너무 맛있고 즐거운 시간 이였습니다 🧡 왜 이제야 왔나몰라요~~ 앞으로 종종 들리겠습니다😀
피크 제주,,PLUG IN,3.27.금,"주방 경력 도합 100년은 넘는 언니들 모시고 제주에 갔어요. 유명하다는 흑돼지, 갈치, 횟집 다 갔었는데 시큰둥해하셨거든요. 근데 여기는 모두 모두 만족해 하셨어요. 무엇보다 전문 쉐프님의 고뇌가 담긴 레시피가 넘 훌륭했고, 재료도 신선, 조리도 바로바로 해주시니 으뜸이었습니다. 뻔한 제주 요리가 아닌 특색있는 요리를 찾으시거나, 특별한 경험을 원하시는 분들께 추천합니다"
피크 제주,,소소한111,2.20.금,최애 맛집이에요 메뉴 하나하나 전부 다 맛있어요
피크 제주,,reo****,2.5.목,"한라산 내려와서 숙소 근처여서 방문했어요! 친구랑 한잔 하고 싶었는데, 택시가 안 잡혀서 걱정하던 중 사장님이 픽업을 와주셔서 너무 감사했습니다 ㅠㅠ (카페랑 맛집도 추천해주셔서 다음날 방문했는데 너무너무 저희 스타일이었어요...🩷) 그리고 음식이 진짜진짜 너무너무 환상적으로 맛있었습니다...... 제주도에서 인생 맛집을 찾았어요! 안심 튀김이 너무 부드럽고 카다이프 새우튀김이 진짜 킥이었어요! 다른 메뉴도 먹어보고 싶어서 제주 오면 무조건 다시 방문할 예정입니다. 사장님 번창하세요 🫶💗"
피크 제주,,토깽8618,1.31.토,"나만 알고 싶지만 나만 알면 안되는 맛집💯❤️‍🔥 제주도 식재료를 사용해서 특색있고 먹었던 모든 메뉴가 다 맛있었고 더 먹지 못 하는 내 배를 탓하게 만드는 맛입니다. 메뉴마다 사용한 재료와 먹는 법을 친절하게 알려주시고, 운전 때문에 한 명만 술을 마셔야했는데 주류 필수가 아니라 좋았어요. 주류가 다양하고 독특해서 술 좋아하시는 분들은 더 좋아할 것 같아요. 육회는 고소하고 부드러운데 쫄깃했습니다. 달고기 튀김은 평소 접하기 힘든 생선인데 튀김인데도 담백했습니다. 고수를 못 먹는데도 고수랑 같이 먹으니 풍미가 더 살았고 찍어먹은 치폴레 소스랑 너무 잘 어울렸어요. 굴파스타도 넘 맛있어서 배부른데 미나리 파스타 하나 더 시켰는데 역시나 맛있었어요. 제주도 올 때 또 오겠습니다!!"
성산일출봉 청운식당,,chac****,3.26.목,음식이 너무 맛있고 신선합니다😍 특히 전복탕은 감칠맛이 일품이네요👍
성산일출봉 청운식당,,nyo****,3.19.목,성산일출봉 앞에 있어서 방문 했는데 성게 미역국 너무 맛있어요!! 아침에 먹기에 딱 좋고 깔끔하네용🩷🩷
성산일출봉 청운식당,,dk7062,2.15.일,내용 없음
성산일출봉 청운식당,,솔3195,1.28.수,"춥고 춥고 너무 춥고, 배고파서 제일 가까운 청운식당에서 한끼 맛있게 잘 먹었습니다. 밥이 찰밥이라 쫀득쫀득 했어요~"
성산일출봉 청운식당,,실험체07,1.19.월,"제주 여행 중 방문했던 곳인데, 이곳의 식사는 정말 잊을 수가 없어요. 특히 그 메뉴는 밥에 양념을 쓱쓱 비벼 먹으니 멈출 수가 없더라고요. 가족 단위로 여행 오신 분들에게는 꼭 맛보라고 추천드리고 싶어요."
성산일출봉 청운식당,,베이비8079,25.12.24.수,리뷰는 좋던데 맛은 별로에요 전복뚝배기는 된장국에 전복두개 해물조금있고 성게미역국도 성게는 아주조금에 전북두개에요..중국관광객들이 많아서 그시람들 입맛에 맞춘건지 제주서 먹은음식중 제일 돈아까웠습니다
성산일출봉 청운식당,,889979,25.12.8.월,맛있다는 리뷰들은 정말 같은 곳 맞는지 의심가네요.. 아점해서 먹으려고 전복뚝배기 오분자기뚝배기 시켜 먹었는데 정말 맛이없었어요... 그냥 된장 푼물? 뭐 불친절 이런건 없고 반찬들도 그냥 식당 반찬 깔끔하게 나오는데... 음식자체에 맛이 없어요.. 다른메뉴을 어떤지 모르겠네요 3박4일 제주 여행 중 가장 돈아까운 음식이었네요
성산일출봉 청운식당,,지니938537,25.12.3.수,맛있네요
성산일출봉 청운식당,,파란하늘812,25.11.28.금,내용 없음
성산일출봉 청운식당,,Flrhthal,25.11.23.일,엥 걍 맛없어요;ㅎㅎ 전복뚝배기 겁나 부실+걍 된장국맛 전복죽은 전복맛 별로 안나고 비린내.. 맛있다고 하는분들은 리뷰알바인가..;ㅎㅎ
서귀포시축협 축산물플라자 성산점,,ISEOULYOU,3.2.월,비싸게 흑돼지집 갈 필요없이 이렇게 즐기면 너무 좋아요 ㅎㅎ
서귀포시축협 축산물플라자 성산점,,랄랄라5079,2.5.목,"여기는 제주시 여고쪽이랑 다르게 1층에서 고기를 사서 상차림비 1인 5천원 내고 2층에서 구워먹는 시스템이었다.1층 정육 코너 남자분 불친절 하심... 리뷰에 보니 간 서비스 있길래 물어봤더니 무조건 주는건 아니라며.. 완전 사람 민망하게 하고... 세분중 젊으신 한분이 하나 가져가라고 해서... 잠깐 뻘쭘 ㅠ ㅠ 간은 싱싱하니 맛났음... 시아버님이 고기 구매하셔서 난 상차림비 영수증으로 리뷰함. 어른4 초딩1,3학년 총 6명 27만원 비용 나온듯 한데.. 굳이 여기서 먹을 필요는 없을듯.. 굳이.. 굳이 ... 차라리 제주시쪽 가세요~ 제주시는 참 친절했는데 여기 다시 올 일은 없을듯 소고기는 강원도가 맛있는듯 ^^"
서귀포시축협 축산물플라자 성산점,,햇나루나들이,1.27.화,"1층에서 고기를 구매한 뒤 상차림비를 내고 직접 구워 먹는 방식의 정육식당입니다. 가성비를 기대하고 흑돼지와 삼겹살 등을 구매했으나, 실제로 구워보니 깔려있는 일부 고기는 비계 비율이 매우 높아 개인적으로는 만족스럽지 않았습니다. 남은 고기에 대해 환불을 고민했지만 ‘구입 즉시 환불 불가’ 안내가 있어 문제 삼지 않았습니다만, 구매 전 고기 상태를 충분히 확인하시는 것을 권합니다."
서귀포시축협 축산물플라자 성산점,,깅8210,1.15.목,"흑돼지집을 찾다가 우연히 들렀는데 고기도 저렴하고 질은 좋고 상차림비 인당 5,000원으로 저렴하게 먹을수있어서 좋았어요! 여행중에 들렀는데 현지인분들이 휠씬 많은것같더라구요 흑돼지고깃집가면 너무 비싼데 여기서 질좋은 고기 먹는게 휠씬 이득인것같아요!"
서귀포시축협 축산물플라자 성산점,,sbk****,1.15.목,이렇게 부드러운 목살은 난생처음 마블링 보세요!!! 소고기 아님. 돼지고기. 스테이크 두께로 두툼한데 코팅된 불판이 속까지 잘 익혀줌 흑돼지오겹살 짭조름하니 쫄깃쫄깃-오겹 특유의 잡내 없음.  다음에도 제주 오면 서귀포시축협 또 이용합니다.  상차림 인당 5000-멜젓.고소한마늘.국산김치.부추무침.양파절임 등등 밑찬 무한. 상차림비 최고 육회 20000원(고기질 좋아요) 계란찜 3000 술 5000 음료 2000 정식 물냉면 9000 차돌박이된장찌개(사골우거지국 맛) 10000
서귀포시축협 축산물플라자 성산점,,달콩달곰,25.12.26.금,1층 정육점에서 고기를 선택 후 계산하고 2층에 1시30분 전에 가야 구워드실 수 있어요🤭 브레이크타임2:30이라고 써 있지만 더 일찍 주방이 마감 할 수 있으니 참고하세요!! 여유있는 도착이 필요🎈 쌈야채 셀프로 리필가능 👍 성산일출봉이 보이는 뷰🌈
서귀포시축협 축산물플라자 성산점,,백두산폭격기,25.12.2.화,근처에서 경치도 즐기고 고기도 맛있게 먹으며 즐겁게 하루 마무리 할 수 있는 곳입니다 :) 맛있게 잘먹었어요 :)
서귀포시축협 축산물플라자 성산점,,백두산폭격기,25.12.1.월,제주 성산에 오면 한번 더 들려야겠어요!  흑돼지 저렴하게 먹었는데 그 이상의 값을 해요☺  사이드 메뉴랑 밑반찬도 맛있는 여기 추천드려요🔥
서귀포시축협 축산물플라자 성산점,,엘리노어 릭비,25.11.28.금,흑돼지 삼겹살과 가브리살 구입~~ 고기가 너무 부드럽고 맛있어요~~^^
서귀포시축협 축산물플라자 성산점,,따로가치있는,25.11.25.화,"25년 11월25일 방문 흑돼지 오겹살 100g에 2480원!! 구매후 2층 식당에서 상차림비 1인당 5000원내고 먹는 곳입니다. 오겹살을 택배보내기 위해 방문했는데 다음에는 꼭 식당을 이용 해 보려고 합니다. 소고기,돼지고기 품질은 좋아 보였습니다."
제주섭지회관&마돈,,기니쨩,3.21.토,말고기가 궁금해서 먹으러 갔었어요 날 거는 소고기 보다 더 맛잇는데 구운건 조금 질긴거 같아요 그런데 의외로 찜이 엄청 맛있엇어요! 말고기 처음이랑 살짝 겁 먹었는데 또 먹을거에요!
제주섭지회관&마돈,,늑대군,1.4.일,말고기를 코스로 맛볼 수 있어요. 솔직히 애매한 흑돼지음식점들 보다 가성비도 좋고 훨씬 맛있어요.
제주섭지회관&마돈,,챌린지리,25.7.2.수,성산맛집 제주에서 말고기맛집 여행중 말고기 흑돼지 해산물 골고루 맛있게 먹어습니다.♡♡♡
제주섭지회관&마돈,,햄버그덮밥,25.6.27.금,말고기 처음인데 너무 맛나욘
제주섭지회관&마돈,,해삐해삐햐,25.4.16.수,처음 먹어보는 말고기.. 잡내는 없었어서 거부감은 없었는데..아무래도 양이 적고 특별한 맛도 아니라서 그냥 궁금했던 말고기 체험했다 생각이듭니다. 중국아줌마 두분 밖에 안계셔서 좀그랬네요. 의사소통이 좀 안되었고.. 반찬도 입에 맞지않았어요. 밥은 떡밥..날고기를 먹는거라 전체적으로 청결했으면 하는 아쉬움이 남네요.
제주섭지회관&마돈,,이윤64,25.4.13.일,말고기도 있고 흑돼지도 있어서 메뉴구성좋구 👍 흑돼지도 여기가 제일맛잇엇음 친절하심 ~~~~♡
제주섭지회관&마돈,,gysldyd,25.1.4.토,굿
제주섭지회관&마돈,,바정보우,24.12.25.수,소고기와 비슷한 맛
제주섭지회관&마돈,,잇쥬,24.12.23.월,"말고기 처음 먹어봤는데 맛있었어요~ 특히 육회, 사시미가 냄새 안나고 신선하니 맛있었어요~!"
제주섭지회관&마돈,,신욕,24.12.13.금,뭐랄까요ㅎ 정말 3박4일동안 갔던 제주 식당중 가장 맛있었어요ㅎ 최고맛집입니다 육지 왔는데 또 먹으러가고 싶어요ㅎ
cafeEDC,,후콩조이,4.8.수,"근처에 에어비앤비 체크아웃 하고 브런치 먹을곳을 즉흥적으로 검색하다가 우연히 발견한곳인데, 카페 내부 분위기도 평화롭고 무엇보다 아름다운 뷰를 보며 커피 한잔과 맛있는 브런치를 먹으니 너무너무 행복해요!! 에그인핼 먹었는데, 토마토 소스가 간이 너무 잘 되어있고 자극적이지 않아서 어린이들도 너무 좋아할 것 같아요!! 꼭 들르세요 ☺️"
cafeEDC,,아름다운숲62,4.6.월,바닷가로 걷다보면 커피향이 오는곳으로~~~ 커피가 맛있냐구요 예쓰~^♡ 사장님 도 친즬하시구요 사진도 예프게 나와요 대화하기 좋으니 들러보세요
cafeEDC,,항아2392,2.14.토,커피랑 당근케이크가 맛있습니다. 사장님도 친절하시고 바다가 보이는 마당에 고양이도 있습니다.
cafeEDC,,Serenanewyork,2.2.월,"🌊 표선카페 추천 바다 바로 앞에서 여유로운 브런치를 즐길 수 있는 cafeEDC에 다녀왔습니다 ☕️  눈앞에 펼쳐진 표선해수욕장 뷰가 정말 인상적이었어요. 반짝반짝 빛나는 바다를 바라보며 식사할 수 있어서 그 자체로 힐링이 되는 공간이었습니다 ✨  이번에 주문한 메뉴는 🍳 샥슈카 1인 브런치와 ☕️ 아메리카노 샥슈카는 정성이 느껴지는 가정식 스타일로 자극적이지 않고 깊은 맛이라 브런치로 딱 좋았습니다. 커피도 깔끔해서 식사 후 마무리로 잘 어울렸습니다.  ✔ 바다 바로 앞, 표선해수욕장 뷰를 즐길 수 있는 카페 ✔ 샥슈카를 중심으로 한 정성 가득한 브런치 맛집 ✔ 커피까지 맛있는, 분위기와 맛 모두 잡은 공간  표선에서 바다 보며 브런치 즐기고 싶으시다면 cafeEDC 꼭 한 번 방문해보시길 추천드립니다 🤍"
cafeEDC,,분당0319,1.29.목,해안도로 바로 앞에 있어서 위치도 좋고 뷰도 좋아요 커피도 맛있고 수플레도 엄청 부드럽고 맛있습니다!
cafeEDC,,ah1,1.20.화,커피에 진심인 사장님이 내려주신 맛있는 핸드드립커피와 아메리카노 그리고 브라우니 아메리카노와 핸드드립 부드러움이 다르네요
cafeEDC,,외계인5937,1.18.일,세번째 방문입니다. 제주도 오면 항상들리곳 샥슈카의 맛을 잊을수 없어오네요 어디가도 이맛을 느낄수가 없어요~~ 뷰도 너무 좋고 한적할때 오면 너무 좋아요 여유를 즐길수 있는곳입니다
cafeEDC,,호뎡50,1.17.토,매장도 이쁘고 바다뷰가 너무 시원해서 이뻐요! 음료도 맛있고 사장님도 친절해서 좋았습니다!
cafeEDC,,광촌이,1.15.목,"우연히 방문하게 된 핸드드립 커피 전문 카페 edc.  표선 사는데 왜 이제야 알게 되었을까요ㅎ 이제 방문한 제 자신이 부끄러워지네요😊  커피에 진심인 친절한 사장님에 한번 반하고 커피 맛에 두번 반하고 조용한 오션뷰도 반했네요.  표선이나 성산 쪽 가신다면 꼭 들러보세요. 커피 가격이 8,000원 말 안되요ㅎ 조금 가격을 올리셔도 될거 같아요!"
cafeEDC,,해삐쀼,1.9.금,제주도 여행왔다가 제주도 표선카페 EDC들렸는데 푸른 제주 바다를 볼 수 있는 오션뷰가 있고 베이글샥슈카 먹었는데 너무 든든하고 맛있어서 제주 브런치 맛집인거 같아요!! 영양소가 잘 갖추어져 있어서 든든하고 사장님도 너무 친절하셔서 여행 중 편안하게 쉬어갈 수 있는 아늑하고 편안한 표선카페에요!!! 브런치 맛집이기도 하고요 살짝 노을질 때 들려서 노을 바라보며 먹으니 분위기도 있고 더 좋네요~ 다음 제주 여행 때도 또 들리고 싶은 곳이에요!!
시골밥상,장소 찾기 실패,해당 없음,해당 없음,해당 없음
성산물고기자리,,마시맬렁,4.2.목,"리뷰이벤트도 없는데 그냥 감사해서 리뷰를 쓰게 됨... 인당 3만원에 이렇게 알차고 맛있게 먹을 수 있다니.... 회도 회지만, 우럭탕수 알밥 우럭지리탕 3콤보가 진짜 눈물나게 맛있음 ㅠㅜㅠ 나만알고싶은데 공익을 위해 남깁니다..."
