Search_Query,Place_Name,Nickname,Date,Review_Content
달이뜨는식탁 구좌 월정리 본점,,3curry,2.23.월,"애견동반이라 해서 찾아간 곳입니다. 이동가방에 1마리 넣어서 입장했고 강아지 보자마자 사장님 첫마디가 “짖으면 안되고 다른 손님들 피해 안가게 하셔야해요” 였어요 ㅎㅎ 들어왔을 때 주방 앞에서 계속 핸드폰 하시고 손님 응대도 없길래 뭐지? 싶었는데 저 말 듣자마자 그냥 나갈까 생각했네요. 말만 애견동반 써놓고, 펫프렌들리는 전혀 아니니 가시는 분들은 알고 가시길. 너무 배고프고 일몰 시간이라 식당이 빨리 마감하는 제주 특성상 어쩔 수 없이 먹었지만 먹기 전부터 참 기분 상하는 곳이었어요.  맛은 예상보다도 더 평범했고 시그니처인 흑돼지 돈까스도 그저 그랬어요. (극찬하는 후기가 이해 안 될 정도...) 두께만 두껍지 특별한 맛, 맛있는 소스는 아니에요. 사람 둘, 첫 끼였는데도 불구하고 남기고 왔습니다."
달이뜨는식탁 구좌 월정리 본점,,팅커벨라33,2.20.금,아이랑 여행중 미로공원 근처 맛집 찾으니 리뷰가 괜찮아서 와봤어요 해산물오일파스타랑 돈가스 먹었는데 돈까스 아니었으면 양이 부족할뻔 했어요 파스타 양이 생각보다 적었어요(해산물은 다양한편) 아이가 파스타를 좋아해서 거의 다 먹고 저는 두번 정도 호로록 하니 끝.. 돈까스는 아이가 몇번 먹고 안먹어서 제가 그걸로 배 채웠네요 소스도 맛있고 밥양도 많아서 좋았는데 제가 리뷰를 쓰는 이유는 개선해야 될 점이 있어서.. 고기가 두툼해서 씹는 맛은 좋은데 칼로 썰다 손가락 부러지는줄 알았어요ㅠ 어느정도 일식돈까스처럼 커팅되서 나와야 할것 같아요 다시 이 집을 찾으려면 그 수고스러움이 생각나서 또 먹으러 갈수 있을지 모르겠네요 저 진짜 손이 아파서 썰다가 욕한번 했어요 배가 고파서 먹어야겠단 일념하나로.. 개선필!
달이뜨는식탁 구좌 월정리 본점,,QHAQHADL,2.16.월,파스타도 너무 맛있고 돈까스가 두꺼워서 엄청 양이 많네요~ 하지만 다 먹었어요~ 맛있게 잘 먹었습니다!
카페잔잔한,,남경민58,3.20.금,아침 일찍 여는 카페를 찾다가 발견했어요. 사장님도 친절하시고 음료도 맛있어요. 바다 뷰 카페에서 힐링하다 가요~~
카페잔잔한,,가을여자5,3.19.목,멋진 풍경과 함께 돌담넘어 잔잔한 바다 마음평온해지는 카페.. 예쁜색감으로 마시고 눈으로 호강하고 깔끔한 맛으로 건강한 100% 당근 착즙쥬스 역시 최고네요.. 바닷가보며 친구랑 힐링하고 갑니다..♡
카페잔잔한,,산들마음61,3.5.목,여행중 발견한 보석^^ 바다뷰에 조용한 카페로 혼자여행하며 편안함과 여유로움을 만끽하기에 더할나위없이 좋은 곳이 었어요 홍차도 굿👍 내장소에 keep 또 오고 싶은 곳이에요^^
카페잔잔한,,dle****,2.27.금,사장님도 친절하시고 예쁜 공간에서 잘 머무르다 갑니다:)
카페잔잔한,,Daniel Kim57,2.9.월,"카페잔잔한 이름처럼 바닷가에 잔잔한 분위기를 주는 카페에요. 입구부터 너무 예쁘고 특히 제주 당근 음료, 디저트를 맛볼 수 있습니다.  당근 쥬스는 깔끔하고 건강한 100% 당근 착즙주스 맛이고 당근 소금빵은 당근즙으로 반죽해서 빵 색도 다르고 당근조각도 보이고 조금 더 건강한 빵 느낌이에요.  홍차도 고급스럽고 바닷가 보며 잔잔하게 쉬어가기 넘 좋은 카페입니다. 강추강추합니다!!"
카페잔잔한,,wincounter,2.5.목,오션뷰인데 정원까지 너무 예쁘게 가꿔놓으셔서 좋았어요. 사장님이 차를 잘 아시는 것 같아서 홍차 좋아하시는 분들은 분위기에 어울리게 드샤도 좋울 것 같습니다 ㅎㅎ
카페잔잔한,,가현6426,1.29.목,"소금빵, 휘낭시에 맛집입니다! 버터향도 진하고 바쟉한게 너무 맛있어요>.< 바닐라빈 라떼도 과하지 않은 달달함에 디저트랑 너무 잘 어울렸습니다! 평대쪽에 오게된다면 카페 잔잔한 들리기 추천합니다!👍"
카페잔잔한,,초코샘95,1.29.목,구좌에 오면 당근이 생각나죠 아침에 가기로 했던 갈치식당이 문을 안열어서 허전한 마음에 지나가다 당근착즙 주스가 보여서 들어왔어요 아침에 신선한 당근주스를 마시니 마음이 든든해져요 카페 풍경도 아름답고 구석구석 예쁘게 가꿔져 있어요
카페잔잔한,,최민준5068,1.21.수,일반 카페에서 맛볼수 없는 홍차가 매력적. 다과도 맛있습니다. 엔티크한 분위기가 좋아요.
델문도 김녕점,,효주머니,3.15.일,뷰가 끝내줘요 ㄴ(❁ᴗ͈ˬᴗ͈)⁾⁾⁾ 근데 맛은 쏘쏘
델문도 김녕점,,0냐하냐하0,3.4.수,"김녕해수욕장 뷰맛집 커피숍~ 9시 7분에 카페에 도착~ 이른 아침이었지만.. 유리창 청소,커피숍 내부 청소를 열심히 하시는 분들이 계시기에 깨끗한 뷰를 감상할 수 있다고 생각됨~ 이른 시간이라 붐비지 않아 조용히 물멍하기 좋았고, 커피숍 입구에 포토존이 많아 사진찍기 바빴음. 햇빛 쨍한 아침 시간엔 얼마나 뷰가 좋을까? 궁금해짐~^^"
델문도 김녕점,,쌈526,2.22.일,"뷰만 좋아요 ㅎ 아포가토 받고 충격받았어요 8천원이나 하는데, 아무리 뷰 값이라고해도 충격적이었네요"
델문도 김녕점,,밍룰루,1.30.금,7시 영업종료인데 4시반에 아이스크림 주문했는데 아이스크림 마감??? 참고해서 가세요 가게 사진에는 빵이 접시에 있어서 빵 접시 좀 달라고 했더니 트레이가 접시라고하네요 뷰 좋은데 직원들이며 서비스가 참 아쉽네요
델문도 김녕점,,loveworh,1.24.토,내용 없음
델문도 김녕점,,huiqing,1.22.목,굳 뷰가 좋아요
델문도 김녕점,,종이인형15,1.11.일,뷰가 멋지고 커피도 진하고 맛있어요 빵도 부드럽고 맛있네요 ~~ 담에 또 오고 싶은곳~~
종달미소,,퐁퐁34,4.3.금,올레 1코스 걷던 중 여러 식당이 보였지만 사람들이 유달리 복작이길레 방문해봄.맛있어요.사람도 많고 회전율 빠르니 혼밥도 눈치보지 말고 들어가십셔(필요시 합석?)간장게장.제육.궁채가 특히 맛났음.
종달미소,,금은화63,3.16.월,#올레코스맛집#가정식뷥게 늘 맛있게 잘 먹고 갑니다~♡감사합니당 ~~
종달미소,,pin****,3.12.목,"여행왔다가 들렀는데 초딩입맛도 너무 맛있게 먹었어요. 나물, 제육볶음, 생선까스, 카레, 김치찌개 등 종류도 다양하고 여행지에서 만원에 이정도로 만족스러운 식사는 못할거같아요. 어제도 왔을걸 맛없는거 먹지말고 ㅜㅜ"
종달미소,,써니하우스78,2.28.토,올레1코스 중간 좀 미쳐서 종달 초등학교 가기전 든든한 한끼 하기하기에 좋은곳!!. 한식뷔페 성인10000원. 초등6000원. 머보다 맛잇어요~. 다양한 밑찬의 집밥!!
종달미소,,escape new york,2.19.목,가짓수가 많고 반찬하나하나가 정성이 가득해 한식부페이상의 맛집입니다. 편안한 식사를 즐기려면 픽크타임은 피하세요
종달미소,,금은화63,2.11.수,이것저것 먹거리가 다양하고 맛있어서 아주 좋아요~~^♡^
종달미소,,홈앤비치,2.5.목,너무 맛있었어요 사람이 많아서 잘 못찍못지만 가성비 좋게 맛있게 먹고 나옵니다 ^^
종달여행,,busker1004,2.3.화,한상차림 먹었어요. 아쉬운건 생선이 리뷰와 다르게 마른 고등어가 나왔는데 넘 비렸어요. 반찬과 국은 전반적으로 짰습니다. 채소는 아주 싱싱해서 고기와 맛있게 싸먹었어요.
종달여행,,새옹지마,1.31.토,"건강한 밥상, 부담없이 찾기 좋음 가격도 합리적"
종달여행,,청담할망,1.25.일,집밥을 먹는 것 같은 정갈하고 정성스런 반찬들과 짜지도 달지도 않은 음식들이 맛깔스러웠습니다 안주 거리 메뉴도 있어서 애장하는 술 가져와서 먹고 싶어요
해산물한접시,,카카호호40,4.5.일,내용 없음
해산물한접시,,snow****,4.2.목,맛있어요
해산물한접시,,dlsrk34,3.18.수,"사장님ㅠ 너무너무맛있어요 인생회를 제주도에서 만나면 어떻하죠 ㅜ 너무너무 맛있고 너무너무친절하고 쵝오예여 리뷰보고 간건데 정말 여긴 많이 알려지지않아서 사람들이 잘모를뿐 말이안되는것 같아요 회 ‘대’자리가 60,000원도 가성비 너무좋다고 생각해요 너무너무 잘먹었습니다!!!!!"
해산물한접시,,룰랄랄69,3.9.월,"제주도에서 가성비 미친 횟집 발견했습니다.  솔직히 제주도 관광지라 회 가격 비쌀 줄 알았는데 여기는 진짜 놀랐습니다.  저렇게 한접시가 3만원입니다. 회 두께도 두툼하고 양도 생각보다 많아서 가성비가 진짜 좋습니다.  그리고 더 놀란 건 밑반찬도 도라방스입니다. 리뷰는 지피티 도움을 좀 받긴햇지만ㅋㅋ너무 내돈내산입니다 진심 개쩔탱;  한줄평 👉 가성비 제대로인 제주도 횟집, 저렇게 한접시 3만원이면 인정."
윤스타피자앤파스타,,쯔61,3.30.월,"고사리 파스타가 너무 맛있었어요!! 고사리 향이 은은하게 나면서 고소해서 계속 먹게 되더라구요. 면도 딱 알맞게 익어서 전체적으로 밸런스가 좋았어요.  알배추찜은 담백하고 깔끔해서 파스타랑 같이 먹기 좋았어요. 자극적이지 않아서 더 편하게 먹을 수 있었고, 속도 부담 없어서 좋았어요.  바로 앞 뷰도 유채꽃밭이라 분위기도 좋고 다음에 또 올 것 같아요 !!! ♡  아차차 커피도 맛집임 ㅎㅎ"
윤스타피자앤파스타,,sor****,3.28.토,"너무나 좋아하는 화덕피자&파스타집이에요. 안 맛있는 메뉴가 없고, 바질 파스타, 알배추샐러드 등 신메뉴들도 독특하면서도 맛있어요! 무엇보다 우리 구독이는 너무나 사랑스럽습니다~~~ ♡"
윤스타피자앤파스타,,wintermammy,3.28.토,"친정부모님이 여기 화덕피자 & 고사리 파스타 강력 추천 하셔서 다녀왔는데 기대 이상인 집이였어요 ㅎㅎ  고사리 파스타 처음 먹고 너~무 맛있어서 제주도에 있는 한달 동안 여러 맛집 찾아다녔었는데 여기는 제 기준 TOP 3 안에 들 정도로 정말 만족스러웠어요 ㅎㅎ  화덕피자도 정말 훌륭했어요. 특히 여자사장님께서 추천해주신 알배추 샐러드는 큰 기대 없이 주문했는데, 생각보다 훨씬 맛있어서 놀랐어요. 신랑도 맛있다고 계속 생각날거 같다고 하더라구요 ㅎㅎ 다음에 제주에 오면 꼭 다시 방문하고 싶다는 생각이 들 정도였어요.  사장님도 친절하셔서 전반적으로 편안한 분위기에서 기분 좋게 식사할 수 있었어요 😊"
윤스타피자앤파스타,,수현434,3.27.금,사장님이 너무 유머있으시고 친절하세요ㅠ 맛은 말해뭐해 너무 맛있었어요!! 피자 끄트머리까지 맛있는 피자가 별로 없는데 윤스타는 피자 끄트머리까지 맛있어요!! 왕추천합니다-!!
윤스타피자앤파스타,,yOungSo,3.22.일,와우 지인과 만남하러방문했었습니다 메뉴는 추천메뉴로 시켰는데 피자랑 파스타 너나할거없이 넘넘 만족스런 맛이었어요ㅎ 신선한데 맛도 챙기셨던 ㅎㅎ 특히 제입맛엔 고사리 파스타가 넘넘 기억에 남아요… 🥹 ( 청귤에이드 추천해주셨는데 패션후르츠주스도 짱.💗) 사장님과 사진도 찍었는데 소장용으로 💗💗 다음제주방문때도 들리겠습니다~!
윤스타피자앤파스타,,최다나,3.14.토,루꼴라를 직접 키우셔서 피자에 올려주시는데 진짜 아삭하고 신선하고 맛있어요🥹❤️
윤스타피자앤파스타,,yes****,3.4.수,생각지 못하게 맛난 음식을 접함 기분 좋을 만큼 사장님 친절 음식은 맛나고 더할 나위 없을 만큼.... 또 방문 하고 싶은 생각이 물씬 드네요~:)
청춘당찹쌀꽈배기 김녕점,,쑥부쟁이39,4.7.화,도넛 꽈베기 넘 맛있어요
청춘당찹쌀꽈배기 김녕점,,nhchoi75,3.28.토,그냥 그래요!!
청춘당찹쌀꽈배기 김녕점,,Tmmt,2.22.일,주문후 튀겨서 맛있다 시간좀지나도 바싹 쫀득 앞에주차공간 3대가능 👍
청춘당찹쌀꽈배기 김녕점,,진솔된리뷰,2.12.목,가격도 착하고 주문 즉시 조리해서 튀겨주셔서 따뜻하고 쫄깃한 식감을 느낄 수 있습니다. 업로드 사진들 참고해주세요^^
월정주가,,쪽쪽51,2.25.수,구좌읍최고맛집이에요 :) 배달도가능해서 너무좋아요~~~ 여기가볼까?하고계신다면 믿고방문꼭해보세요 !!!
월정주가,,휘마,2.23.월,사장님도 너무너무 친절하시고 머무 맛있네요 ! 여행와사 첫 배달인데 오면 항상 먹을 것 같아요 !!!!!!!!!😝😝😝
월정주가,,Jwoon,2.16.월,"포장주문해서 먹었는데요, 코다리찜 정말 미쳤습니다! 딱 알맞은 간과 맛있는 양념에 실한 코다리와 화룡점정인 가래떡까지~ 완전 맛있게 잘 먹었어요!!!"
용수산회포장,,육포는시러,3.8.일,고등어회 포장해서 잘 먹었습니다. 비린맛이 하나도 없어서 놀랍네요~ 비린맛 하나도 없는 고등어회는 처음이었어요! 추천!!
용수산회포장,,ls690715,1.23.금,숙소에서 2차하려구 회포장 했어요. 뿔소라랑 딱새우 먹어 본 것 중에 제일 맛있었습니다 . 진짜 싱싱하고 딱새우가 10마리 들어가긴했는게 완전 달아요... 💯 뿔소라 식감도 장난아닙니다..💯
용수산회포장,,연둣잎,1.18.일,숙소 사장님이 추천해주셔서 회포장하러갔습니다. 직접 눈앞어서 싱싱한 생산을 잡아서 회를 떠주시네요(살짝 방어가 불쌍하기까지 ㅠ)  육지에서는 잘 못먹는 고등어회먹고 깜놀했어요. 회가 달다는 말이 실감나네요. 함께주신 생강초와 함께먹으니 두 배 더 맛났어요.  대방어는 그동안 먹으면 기름진 생산이라서 느끼하다는 생각을 했었는데 진짜 갓 집아서 그런지 느끼하지않고 담백하면서 부위별 다른 식감을 제대로 맛봤네요.  양도 많았는데 ( 도시에선 두 배가격도 넘을거여요) 딸이랑 다 먹었네요.  머무르는 일주일동안 세 번은 더 갈생각입니다. ~^^
용수산회포장,,맴맴맹,1.11.일,신기한느낌의 횟집입니다 ㅋㅋ 이번엔 멍게만 먹었지만 다음엔 꼭 회포장 할테에요!
용수산회포장,,짱뽀리이,1.9.금,네이버리뷰 보고 갔는데 도다리 1k 25000원봤는데 35000원결제 그날 시세도 안적혀있었고 변동이면 금액을 적어놨으면 좋겠네요.이가격이 가성비있는지는 모르겠어요. 육지에서도 이가격이거든요.
브라운커피,장소 찾기 실패,해당 없음,해당 없음,해당 없음
바다는김녕,,초코러브4,3.13.금,숙소가 김녕쪽이라 검색하고 온 바다는김녕~~~~~ 오 시간도 딱 배고픈 시간에~ 바다도 넘 이쁘고 음식들이 하나같이 다 맛있어요^^ 오 일정이 짧은게 아쉬워요~~ 또 오고싶은 곳 ! 잘 먹고 갑니당
바다는김녕,,twinkle7587,3.7.토,여기 안왔으면 큰일날뻔 😍😍😍 김녕해수욕장이 이리 이쁘고 아름다웠나요~~~ 저 지금 하늘위를 나는 기분 이에요 ❤️❤️🩷🩷🩷 정말정말 너무너무 행복하고 제주 오길 잘했다는 생각뿐 🩵 브런치도 너무 훌륭해요~ 프렌치토스트 먹고싶었는데 과일도 풍부하고 든든한 한끼 에요^^ 브런치 먹으면서 꿈을 꾸는 이 기분 뭐얌 💕💕 여기 최고다 증말 👍
바다는김녕,,배고픈먹깨비73,3.1.일,일단 스프부터 시작해서 블랙퍼스트세트 너무 맛나고 너무 이쁘게 담아주셔서 먹기 아까울 정도네요..
바다는김녕,,pcs****,2.23.월,"세기알해변 바로앞 아늑한 분위기의 바다는김녕 메뉴랑 위치를 찾아보고 아이들이 선택한장소 불고기 크림파스타 먹고 디저트로 초코젤라또 맛있게 냠냠~~ 리코타샐러드,쉬림프오픈샌드위치도 굿굿~~!! 김녕에서 지내는동안 메뉴 도장깨기 스타트~~!!"
바다는김녕,,eun****,2.22.일,두 메뉴 모두 맛있어요 바닷가 뷰라 정말 좋습니다
당근과깻잎,,왜우82,4.1.수,"비자숲 가기 전에 멋진 브런치 가게를 찾아서 방문했습니다.  엄마가 항암치료 중이신데 뭐를 먹어도 금방 입맛을 잃고 제대로 된 한 끼를 거의 못 드셨어요. 근데 여기서 특히 토마토 연두부 샐러드를 드시고 너무너무 행복해 하셨습니다. 일정도, 체력도 무리하고 있었는데 이 공간을 방문하며 제주 오길 너무 잘했구나 싶어요.  다른 가성비 없는 브런치 가게만 생각하고 왔는데 디쉬 하나 시켰더니 무 수프부터 간단한 코스로 나오는 걸 보고 놀랐습니다. 당연히 맛도 좋았고요. 사장님도 너무 친절하세요.  보리개역 아이스라떼는 정말 꼬숩고 진한 라떼였습니다. 정확히는 모르겠지만 대체유를 사용하신 것 같았어요. 저는 유당불내증이 있어서 오히려 좋았습니다.  추가 주문만 한사발 했네요ㅎㅎ 다들 시간 내서 방문하시길!"
당근과깻잎,,브로콜리off story,3.29.일,"평화로운view 묶여있는 개에게 눈길이,마음이간다 이렇게 좋은 뜰에서, 목줄없이 움직이면좋으련만 사람들이 하도 사진 찍으니 창을 응시하며 나를 바라본다 순간,미안한 마음이 들었다"
당근과깻잎,,쉥쉥27,3.23.월,제주여행와서 먹은 식사중에 가장가장!! 기억에 남는 곳이에요!! 공간부터 음식. 서비스. 구성 제주의 숨은 보석 같은 곳입니다:) 산밭한끼 들밭한끼 둘다 다른 매력으로 맛있고 곁들임 음식이 완전 환상적이었습니다. 깻잎 모히또! 꼭 드시구요! 전메뉴가 딱 여기서만 먹을수 있는맛이라 당근케익은 포장했는데 당근라페 샌드위치 못먹고 온게 넘 아수워용!! 담에 또 꼭 제주도 코스에 넣을꺼에요! 사장님도 직원분도 너무 친절하시구 오시는 분들이 편하고 건강하게 식사했음 좋겠다고 하시네요 진짜 갬동♡ 16개월 조카도 데리고 갔는데 간식으로 내어주신 과자를 너무 잘 먹어서 저것도 사왔어요 ㅋㅋㅋ 더 살껄... 한살림에 저 과자 나온다고 하셨으니 찾아볼께요! 담에 또 꼭 갈께요 :)
당근과깻잎,,gahee1014,3.18.수,"차타고 가다가 우연히 외관이 멋있어서 들린 집입니다. 산밭한끼, 들밭한끼의 식사를 주문하였고, 건강한 당근쥬스와 아늑한 공간까지 모든게 완벽했던 하루로 만들어주는 소중한 추억으로 만들어 주었던 곳입니다. 한식이지만 반찬의 고급 플레이팅부터 무슾(무 수프) 그리고 정갈한 음식이 먹는 내내 눈도 즐겁고 입도 즐거웠습니다. 본래 리뷰이벤트 하지않으면 리뷰잘 안남기는데, 다음에 또 가려고 기록남기기 위해 올려요~ 번창하세요!"
당근과깻잎,,최혜윤43,2.26.목,"건강하고 맛있는 비건식 가능한 귀한 곳입니다. 들밭한끼 먹었는데 오늘은 식전 에피타이저로 무 수프가 나왔고 가지덮밥이랑 깻잎 페스토 카프레제(치즈 대신 순두부)가 나왔어요. 맛있고 속편한 한끼입니다. 채식 아닌 메뉴도 있어서 비건, 논비건 모두 만족할만한 곳입니다. 자리가 널직널직하고 여유롭고 주차도 편합니다."
당근과깻잎,,빵쟁,2.25.수,"🖋 비건인 or 건강한 한끼를 찾는다면 최고의 선택  📝 산밭한끼  비자림에 가는 길에 우연히 들르게 된 집이에요. 상호명이 정말 잘 어울리게 당근과 깻잎을 이용한 음식이 정말 많았어요. 한끼는 1인분이라고 생각되지 않은 많은 양이었고, 먼저 스프가 나온 뒤 메인메뉴와 피클(당근/무+깻잎), 카프레제가 같이 나왔어요.  스프는 담백하고 건강한 맛이었고, 카프레제도 스프와 비슷한 건강한 맛이에요. 메인메뉴의 항정살과 표고는 식감이 살아있고, 밥과 너무 잘 어울려서 좋았는데 굴소스같은 베이스에 새콤한 맛이 강해 제 입맛에는 안맞았던 것 같아요ㅠ 당근 피클은 처음먹어봤는데 싸가고 싶을 정도로 너무 맛있었어요!  주인분도 너무 친절하시고 건강식을 즐겨드신다면 후회없는 선택이 될 것 같아요.  재방문의사 🌟🌟🌟"
당근과깻잎,,nur****,2.17.화,당근주스와 케이크가 먹고싶어서 찾은 카페! 힐링 가득하고 갑니다
사계절팟타이,,miskey,3.22.일,We’ve tried a lot of Thai food in Jeju but this is hands down our favourite place to go! So much that we’ll drive an hour just to satisfy our cravings :) Tried many menu items and everything was delicious~ It’s rare to find Green Curry and this place does it perfectly. Unique concept of a restaurant with a laundry shop exterior. Chef is friendly and talented~ Cheering for you! Fighting!!
사계절팟타이,,꿀돼지의 꿈,3.4.수,팟타이 너무 맛있어요👍🏻
사계절팟타이,,재주살이,2.28.토,"한번 오면 계속 오게 되는, 꾸준히 생각나는 세화리 맛집🥹 구)세탁소 외관 그대로 슬린 감성까지 갓벽😬👍🏻"
사계절팟타이,,sjh****,2.27.금,"세화에서 완전 찐맛집 발견했어요 😆 오픈런으로 들어갔는데 진짜 잘한 선택이었네요! 오늘은 팟타이, 똠양꿍, 쏨땀 이렇게 먹었는데… 와 제 입맛에 완전 딱이에요 👍 팟타이는 소스맛나고, 면이 쫀쫀했고, 똠양꿍은 새콤매콤한 국물이 계속 손이 가는 맛! 쏨땅은 상큼해서 같이 먹기 너무 좋았어요. 무엇보다 사장님이 정말 친절하셔서 기분 좋게 식사하고 왔어요 😊 맛도 좋고 분위기도 좋고, 재방문 의사 100%입니다! 세화 가시면 꼭 한 번 들러보세요~ 💛 사장님~~감사합니다!!"
사계절팟타이,,스윗한 아기둘리,1.8.목,가족끼리 갔어요! 태국음식 처음먹는데 다들 맛있게 먹었어요🤩 팟타이 덮밥 쏨땀 덮밥 다 맛있었어요! 사장님 혼자 운영하시는데 손이 엄청 빠르세요! 사장님이 친절하고 차분하게 대응해주십니다😍 저희가족은 여행왔는데 주변분들은 다들 다 제주도주민 같아보였어요! 주민들이 자주오는 맛집인가봅니다. 저희 완전 싹싹 긁어먹었습니다! 행복한 점심이었어요!!!!!!!🤤🤗😍
어멍이해녀,,h7****,3.14.토,원래 리뷰 안쓰는데 너무 맛있어서 먹는 내내 꼭 리뷰 써야겠다고 다짐했어요ㅠㅠㅠ 성게비빔밥 풍미 미쳤고 보말칼국수도 진짜진짜 맛있네요.🥹 아침으로 가볍게 먹자했는데 그릇 뚫릴만큼 닥닥 긁어먹었네요 ㅎㅎ 재방문의사 100프로입니다! 덕분에 오늘 여행 행복하게 시작할게요🩵
어멍이해녀,,쏘7698,3.8.일,"성게비빔밥, 보말칼국수, 전복물회 조합은 최고입니다. 진짜 너무 맛있어서 저장해둬요!!! 필수 맛집이예요. 4그릇 다 바닥까지 박박 긁어먹었어요. 최고예요."
어멍이해녀,,정신적지도자,2.23.월,주문한것 싹 비웠네요 회덮밥과 물회 성게알비빔밥 맛있어요 보말죽은 약간 비린거에 민감하면 아주 약간 나는데 저만 그렇고 가족들 모두 비리지 않다고 하네요 제가 좀 민감해서 맛있어요~~
어멍이해녀,,햇귀7375,1.31.토,내용 없음
어멍이해녀,,이자벨27,1.18.일,숙소 근처이기로 하지만 맛있어서 일부러 찾아와 이틀연속 방문 했어요. 아이가 맛있다고 또 가자고 할 정도. 토속적 음식이고 음식솜씨 좋으셔서 물회 전복죽 보말칼국수 다 너무 맛있었어요. 다른것도 먹어보고 싶어요. 또 가고 싶어요. 강추합니다.
어멍이해녀,,tt48,1.9.금,아 또 먹고 싶다
마노아,장소 찾기 실패,해당 없음,해당 없음,해당 없음
대복해장국,,par****,4.1.수,내용 없음
대복해장국,,표슐랭,3.27.금,"기존에 먹어봤던 고사리육개장과 다른 스타일이었지만, 살짝 슴슴하면서도 미나리 향이 매력적인 맛이었어요 ㅎㅎ 밑반찬도 다 맛있는데 특히 계란말이가... 역대급 맛있었네요!!"
대복해장국,,곰탱이1994,3.25.수,"♡여행와서 첫끼로 선택한 고사리해장국~굿굿선택, 부드러운 고사리해장국에 간간한 계란말이와 기본찬들 잘먹었어요. 재방문 의사 있어요"
대복해장국,,금은화63,3.14.토,#해장국#김녕맛집 해장국맛집이에요
대복해장국,,민샘,3.10.화,김녕 여행왔다가 뜨끈한 고사리 육개장 먹으러 왔어요 ㅎㅎ걸쭉한게 맛있습니다!!!! 😇
대복해장국,,nakshda,3.7.토,굿
대복해장국,,맛있으면 미친듯이 웃는 조커,3.7.토,깔끔 해장 미나리 향긋 계란말이 맛있어요
예원,장소 찾기 실패,해당 없음,해당 없음,해당 없음
술의식물원,,juwonlala,2.10.화,이름부터 취향이다! 하고 찾아간 술식은 정말 초록초록하고 아늑했어요 비오는 날 저녁에 딱 어울리던 분위기 새우샌드위치랑 뱅쇼가 많이 맛있습니당
술의식물원,,busker1004,2.3.화,떡구이에 하이볼 참 맛있게 잘먹었습니다.
김녕준치펍,,mon****,4.6.월,제주도오면 항상 들리는곳이에요~ 준치튀김이 맛나서 육지가서도 생각이나는곳입니다~ 사장님도 친절하시고 분위기도 좋아요~
김녕준치펍,,욱5389,4.4.토,피자랑 오징어 맛있어요! 맥주도 생맥주 최고입니다!! 다음에 또 방문하고 싶어요!
김녕준치펍,,드래곤워터다,3.28.토,맛있어요 뷰도 좋아요!! 다음에 또올게여 ^^
김녕준치펍,,blackstar417,3.25.수,공사중이라 조금 어수선했지만 시간도 없어서 잠시만 머물렀어요 김녕해수욕장 앞이라 좋고 다음번엔 여유있게 저녁에 들러야겠어요
구좌 우럭튀김 민경이네어등포식당,,pek10188,3.22.일,제주도갈때마다가는곳 맛있어요
구좌 우럭튀김 민경이네어등포식당,,금쏘ISFJ,3.3.화,n번째 방문! 우럭튀김 과자같이 맛있어요! 물회국수도 묘하게맛있네요 3인세트시켜서 배터지게 먹었습니다
구좌 우럭튀김 민경이네어등포식당,,사복사랑69,2.21.토,맛있어요
구좌 우럭튀김 민경이네어등포식당,,퍼짐,2.21.토,"오랜만에 방문한 우럭튀김 맛집! 가게는 더 넓고 깨끗해졌고, 음식은 여전히 맛있어요. 우럭튀김과 물회 다 맛있습니다!"
구좌 우럭튀김 민경이네어등포식당,,anji****,2.11.수,친구랑 같이 우럭튀김 때문에 방문했는데 또 생각날맛인듯ㅎㅎ 우럭 튀김 진짜 바삭바삭하고ㅎ 사이드로 물회 시켰는데 상큼하고 싱싱해서 입이 아주 개운했음ㅋ
구좌 우럭튀김 민경이네어등포식당,,고장난선퐁기,1.16.금,제주도 우럭튀김 맛집 중 1등 맛집은 민경이네~~~  물회국수도 별미 💛
송당의 아침,,누피아,3.16.월,말차식빵 너무 맛있어요!!!! 크림 달지도 않아서 더 좋아요🤍
송당의 아침,,바람개비1777,2.7.토,"아침으로 맛있는 빵이 먹고 싶어서 찾아갔어요! 제주도니까 제주도스러운 제주우도땅콩식빵, 제주말차단팥식빵(사진엔 작은사이즈고, 저는 큰사이즈로 샀어요)에 라떼 두잔 구입했습니다! 두가지 빵 다 너무 맛있었어요! 소금빵도 궁금해서 한번 더 가야하나 고민이예요"
송당의 아침,,LoveisAll,2.2.월,"유명한 송당의 아침🌅 역시나 빵 맛있네요👍 말차단팥식빵, 소보로호두단팥빵 먹었는데 원재료의 맛과 향이 담백하게 나는 너무 맛있는 빵이예요💕"
송당의 아침,,neo****,1.28.수,"숙소 앞에 유명한 빵집이 있더라구요~ 아침 산책겸 가서 빵 사와서 아침 먹었는데 식빵도 맛있고, 소금모닝빵이 진짜 맛있었어요! 우도땅콩크림빵도요! 아기자기 예쁜 빵집이라 눈도 행복했습니다!"
송당의 아침,,조랭33,1.26.월,빵은 맛있는데 가격이 비싼편이예요
송당의 아침,,탐라방랑,1.11.일,늘 맛나게 잘 먹고 있어요~^^
